Month	ScheduledOperator	CountryToFrom	PassengersIn	FreightIn	MailIn	PassengersOut	FreightOut	MailOut	Year
38596	Air Pacific	Fiji	18401	415.6	1.8	18927	350.1	18.5	2005
38596	Air Paradise International	Indonesia	7521	39.3	0	7804	13.1	0	2005
38596	Air Tahiti Nui	Tahiti	1116	64.5	0	1262	25	0	2005
38596	Air Vanuatu	Vanuatu	2684	17.6	2.9	2825	24.4	3.5	2005
38596	Asian Express Airlines	New Zealand	0	337.6	0	0	360.2	0	2005
38596	Asiana Airlines	Korea	4934	175.5	5.6	4728	73.7	0	2005
38596	Australian Airlines	Hong Kong	2378	54.7	0	1552	156.8	0	2005
38596	Australian Airlines	Indonesia	6217	32.1	0	6593	0.8	0	2005
38596	Australian Airlines	Japan	14182	131.4	7.3	14392	226.5	0	2005
38596	Australian Airlines	Singapore	4200	103.2	0.1	3674	44.7	7	2005
38596	Austrian Airlines	Austria	8537	0	0	8581	0	0	2005
38596	Austrian Airlines	Malaysia	1153	0	0	847	0	0	2005
38596	Austrian Airlines	Singapore	276	0	0	254	0	0	2005
38596	British Airways	Singapore	7779	209.9	0	6094	296.8	0	2005
38596	British Airways	Thailand	5444	103.7	0	5359	62.1	0	2005
38596	British Airways	UK	12814	577.2	6.6	12832	70.8	0	2005
38596	Cargolux Airlines Intl	Luxembourg	0	433.1	0	0	0	0	2005
38596	Cargolux Airlines Intl	Malaysia	0	0	0	0	0	0	2005
38596	Cargolux Airlines Intl	New Zealand	0	0	0	0	448.1	0	2005
38596	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2005
38596	Cathay Pacific Airways	Hong Kong	35821	3408.4	48	34403	2346.2	13.4	2005
38596	China Airlines	Taiwan	6307	227.9	7.6	5587	88.2	0	2005
38596	China Eastern Airlines	China	5566	293.6	14.5	6475	50	1.3	2005
38596	China Southern Airlines	China	3579	228.9	4.6	4594	21.3	0	2005
38596	Continental Micronesia	Guam	1201	0.2	0.3	1335	2.3	0	2005
38596	Emirates	New Zealand	17435	970.5	0.5	16170	952.7	0	2005
38596	Emirates	Singapore	2320	209.9	2.4	1117	428.7	0	2005
38596	Emirates	Thailand	1361	75.4	0	1364	0.1	0	2005
38596	Emirates	United Arab Emirates	35668	1148.6	35.6	34181	1149.4	0.3	2005
38596	Eva Air	Taiwan	3953	209.5	2.8	3711	186.7	0	2005
38596	Federal Express Corporation	Philippines	0	0	0	0	312.1	0	2005
38596	Federal Express Corporation	USA	0	1293.3	0	0	0	0	2005
38596	Freedom Air International	New Zealand	19304	0	0	19243	0	0	2005
38596	Garuda Indonesia	Indonesia	16088	377	3.6	17006	233.9	0	2005
38596	Garuda Indonesia	New Zealand	835	55	0	593	29.2	0	2005
38596	Gulf Air	Bahrain	5616	120.2	9.9	4613	150.3	8.8	2005
38596	Gulf Air	Singapore	365	131.5	0.1	464	75.4	0	2005
38596	Hawaiian Airlines	USA	3578	28.6	4.5	4148	62.4	0	2005
38596	Japan Airlines	Japan	28703	720.8	115.1	30095	492.2	3.2	2005
38596	Korean Air	Korea	9245	690.6	36.3	9255	452.5	2.5	2005
38596	Lan Chile	Chile	2261	44	0	905	50.7	2.6	2005
38596	Lan Chile	New Zealand	1675	22	0	1216	12.1	1.3	2005
38596	Malaysia Airlines	Malaysia	46934	1990.9	6	42630	681.6	0	2005
38596	Martinair Holland	Hong Kong	0	0	0	0	20.8	0	2005
38596	Martinair Holland	Netherlands	0	673.1	0	0	73.2	0	2005
38596	Martinair Holland	Thailand	0	0	0	0	4.5	0	2005
38596	Martinair Holland	United Arab Emirates	0	0	0	0	62.7	0	2005
38596	Merpati Nusantara Airlines	Indonesia	104	0	0	104	0	0	2005
38596	Philippine Airlines	Philippines	2230	77.9	0.5	2415	22.4	0	2005
38596	Polar Air Cargo	USA	0	0	0	0	0	0	2005
38596	Qantas Airways	China	2944	480.6	0	3023	226	1.2	2005
38596	Qantas Airways	Germany	3447	523.4	3.2	3506	9.2	36.8	2005
38596	Qantas Airways	Hong Kong	24493	1634.1	23.5	20582	348.2	55	2005
38596	Qantas Airways	India	2728	106.8	0	2465	14	5.8	2005
38596	Qantas Airways	Indonesia	4140	31.2	0.6	4151	74.5	4	2005
38596	Qantas Airways	Japan	27085	541	83.7	28556	752.8	119.6	2005
38596	Qantas Airways	New Caledonia	2000	0.5	0.2	1970	14.3	1.5	2005
38596	Qantas Airways	New Zealand	68815	2131.7	90.1	71169	2418.9	200.1	2005
38596	Qantas Airways	Philippines	3269	36.2	1.6	3069	35.3	2.9	2005
38596	Qantas Airways	Singapore	37783	1198.8	65.4	33604	1489.6	146.6	2005
38596	Qantas Airways	South Africa	4679	133	3.5	4528	36.5	11.3	2005
38596	Qantas Airways	Thailand	4371	178.2	7.2	3295	35.9	19.6	2005
38596	Qantas Airways	UK	20792	499.9	156	22566	179.7	164.9	2005
38596	Qantas Airways	USA	40936	2651.5	234.7	42894	596.3	174	2005
38596	Royal Brunei Airlines	Brunei	5438	115.3	0	5411	223.2	0	2005
38596	Royal Brunei Airlines	New Zealand	1768	3.5	0	1703	32.7	0	2005
38596	Singapore Airlines	New Zealand	0	0	0	0	400.6	0	2005
38596	Singapore Airlines	Singapore	92659	5012.8	108.3	88996	3334.3	1.3	2005
38596	Solomon Airlines	Solomon Islands	829	3.3	0	778	1.1	0	2005
38596	South African Airways	South Africa	4235	90.2	3.8	3439	216.8	1.8	2005
38596	Thai Airways International	New Zealand	2289	92.9	0	1930	119.7	0	2005
38596	Thai Airways International	Thailand	24758	1231.1	133.5	24509	712	0.4	2005
38596	Transair	Papua New Guinea	0	7.5	0	0	23.7	0	2005
38596	United Airlines	Fiji	0	0	0	0	0	0	2005
38596	United Airlines	USA	18218	72.3	172.5	18743	590.3	9	2005
38596	United Parcel Service	Hong Kong	0	0	0	0	15.8	0	2005
38596	United Parcel Service	USA	0	419.3	0	0	0	0	2005
38596	Valuair	Singapore	0	0	0	0	0	0	2005
38596	Vietnam Airlines	Vietnam	6449	209.3	3.2	6647	25.6	0	2005
38596	Virgin Atlantic Airways	Hong Kong	2852	442.5	0	2722	117.2	0	2005
38596	Virgin Atlantic Airways	UK	1133	74.4	0	1011	44.5	0	2005
38596	Virgin Australia	Fiji	4523	5	0	5429	16.4	0	2005
38596	Virgin Australia	New Zealand	15339	17.4	0	14399	8	0	2005
38596	Virgin Australia	Vanuatu	1093	0	0	1236	3.6	0	2005
38596	Virgin Samoa	Tonga	0	0	0	0	0	0	2005
38596	Virgin Samoa	Western Samoa	0	0	0	0	0	0	2005
38626	Aerolineas Argentinas	Argentina	1657	19	0.7	1495	37	0	2005
38626	Aerolineas Argentinas	New Zealand	1178	37.3	0	1231	32.7	0	2005
38626	Air Caledonie	New Caledonia	2767	1.8	0.7	2687	53.6	0.6	2005
38626	Air Canada	Canada	3325	9.5	0.5	2215	0	0	2005
38626	Air Canada	USA	2049	176	26.5	823	180	0.1	2005
38626	Air China	China	6665	35.8	3.2	4837	54.5	1	2005
38626	Air Mauritius	Mauritius	1982	26.9	0.2	1419	49.1	0	2005
38626	Air Nauru	Nauru	318	0.9	0	255	12.9	0.6	2005
38626	Air Nauru	Solomon Islands	164	0	0	172	0	0	2005
38626	Air New Zealand	China	0	0	0	0	7	0	2005
38626	Air New Zealand	Cook Islands	64	0	0	56	0	0	2005
38626	Air New Zealand	Germany	0	2.3	0	0	14.5	0	2005
38626	Air New Zealand	New Zealand	78809	1561.7	35.4	83025	1363.4	11.3	2005
38626	Air New Zealand	USA	0	503.1	0	0	0	0	2005
38626	Air Niugini	Papua New Guinea	5402	123.3	1.5	6059	286.7	20.9	2005
38626	Air Pacific	Fiji	20113	441	1.7	18618	361.1	16.9	2005
38626	Air Paradise International	Indonesia	8213	95.8	0	5803	19.5	0	2005
38626	Air Tahiti Nui	Tahiti	1738	119.4	0	1580	35	0	2005
38626	Air Vanuatu	Vanuatu	2920	15.1	2.9	2559	24.8	3.8	2005
38626	Asian Express Airlines	New Zealand	0	290.8	0	0	342.7	0	2005
38626	Asiana Airlines	Korea	6466	179.5	14.8	5810	84.7	0	2005
38626	Australian Airlines	Hong Kong	2869	66.8	0	2090	122.2	0	2005
38626	Australian Airlines	Indonesia	4356	21.8	0	2497	10.9	0.1	2005
38626	Australian Airlines	Japan	14929	108.4	7.2	13381	218.7	0	2005
38626	Australian Airlines	Singapore	5524	137.5	0.1	4419	63.5	6.1	2005
38626	Austrian Airlines	Austria	9903	0	0	5994	0	0	2005
38626	Austrian Airlines	Malaysia	1507	0	0	772	0	0	2005
38626	Austrian Airlines	Singapore	296	0	0	299	0	0	2005
38626	British Airways	Singapore	8440	216	0	4183	376.2	0	2005
38626	British Airways	Thailand	6073	102.8	0	4937	59.1	0	2005
38626	British Airways	UK	15233	703.7	8.4	9104	106.9	0	2005
38626	Cargolux Airlines Intl	Luxembourg	0	566.4	0	0	0	0	2005
38626	Cargolux Airlines Intl	Malaysia	0	0	0	0	0	0	2005
38626	Cargolux Airlines Intl	New Zealand	0	0	0	0	576.8	0	2005
38626	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2005
38626	Cathay Pacific Airways	Hong Kong	45196	3360.7	29.8	33245	2263	13.7	2005
38626	China Airlines	Taiwan	5268	242.3	8.2	4589	67.2	0	2005
38626	China Eastern Airlines	China	7643	269	16.6	5638	38.7	1.4	2005
38626	China Southern Airlines	China	5433	311.2	6.1	4293	21.5	0	2005
38626	Continental Micronesia	Guam	846	0.8	0.2	846	6.3	0	2005
38626	Emirates	New Zealand	18468	1089.1	0	20805	882.7	0	2005
38626	Emirates	Singapore	2812	199.6	23.8	1194	424.3	0	2005
38626	Emirates	Thailand	2095	109.8	0	1431	0.8	0	2005
38626	Emirates	United Arab Emirates	42283	1334.9	33.7	23886	1367.6	0.4	2005
38626	Eva Air	Taiwan	3625	233.4	2.2	3358	81.2	0	2005
38626	Federal Express Corporation	Philippines	0	0	0	0	333.7	0	2005
38626	Federal Express Corporation	USA	0	1245.9	0.2	0	0	0	2005
38626	Freedom Air International	New Zealand	18009	0	0	20532	0	0	2005
38626	Garuda Indonesia	Indonesia	13746	352.3	2.5	8180	220.8	0	2005
38626	Garuda Indonesia	New Zealand	1032	73.4	0	951	40.2	0	2005
38626	Gulf Air	Bahrain	5627	163.8	9.7	2120	175.8	12.1	2005
38626	Gulf Air	Singapore	755	164.2	0.9	409	89	0	2005
38626	Hawaiian Airlines	USA	4167	1.1	8.5	3388	64.6	0	2005
38626	Japan Airlines	Japan	31236	798.6	128.1	25192	534.5	2.7	2005
38626	Korean Air	Korea	11312	739.5	40.5	9678	452.2	2.1	2005
38626	Lan Chile	Chile	2030	61.4	0	1376	35	3.4	2005
38626	Lan Chile	New Zealand	1016	39.5	0	1033	11.7	1.3	2005
38626	Malaysia Airlines	Malaysia	52936	2084.2	6.7	40364	782.7	0	2005
38626	Martinair Holland	Hong Kong	0	0	0	0	20	0	2005
38626	Martinair Holland	Netherlands	0	782.1	0	0	120.7	0	2005
38626	Martinair Holland	Thailand	0	0	0	0	0	0	2005
38626	Martinair Holland	United Arab Emirates	0	0	0	0	11.8	0	2005
38626	Merpati Nusantara Airlines	Indonesia	133	0	0	172	0	0	2005
38626	Philippine Airlines	Philippines	3340	131.7	1.5	2801	40.3	0	2005
38626	Polar Air Cargo	USA	0	0	0	0	0	0	2005
38626	Qantas Airways	China	2927	698.9	0	2835	80.4	1	2005
38626	Qantas Airways	Germany	3831	544.1	3	2605	20.5	39.2	2005
38626	Qantas Airways	Hong Kong	28584	1721	23.9	21861	335	56.5	2005
38626	Qantas Airways	India	3720	111.7	0	3022	23.9	5.6	2005
38626	Qantas Airways	Indonesia	5359	30.4	1.4	3440	83.7	4	2005
38626	Qantas Airways	Japan	26539	667.8	87.4	22933	953.4	133.8	2005
38626	Qantas Airways	New Caledonia	2449	0.4	0.2	2090	22.9	2	2005
38626	Qantas Airways	New Zealand	71132	2281.7	88.8	76453	2359.2	188.5	2005
38626	Qantas Airways	Philippines	4041	47.3	1.3	3366	53.8	2.3	2005
38626	Qantas Airways	Singapore	42262	1317.6	64.7	32281	1436.5	151.8	2005
38626	Qantas Airways	South Africa	5056	114	3.6	4235	43.6	13.1	2005
38626	Qantas Airways	Thailand	5274	281.4	6.7	3794	50.7	20	2005
38626	Qantas Airways	UK	22109	684.3	176.3	16536	184.8	168.1	2005
38626	Qantas Airways	USA	47461	2518.7	285.5	38478	619.2	189.5	2005
38626	Royal Brunei Airlines	Brunei	6588	105.2	0	4238	239.5	0	2005
38626	Royal Brunei Airlines	New Zealand	2276	8.8	0	2145	41.5	0	2005
38626	Singapore Airlines	Indonesia	0	0	0	0	0	0	2005
38626	Singapore Airlines	New Zealand	0	0	0	0	362.9	0	2005
38626	Singapore Airlines	Singapore	109392	5697.1	113.3	81525	3774.2	1.7	2005
38626	Solomon Airlines	Solomon Islands	670	4.3	0	572	2.2	0	2005
38626	South African Airways	South Africa	4023	81.2	4.7	3014	223.6	1.7	2005
38626	Thai Airways International	New Zealand	2476	77	0	2282	128.2	0	2005
38626	Thai Airways International	Thailand	31449	1270.8	164.9	27888	684.2	0.6	2005
38626	Transair	Papua New Guinea	0	4.3	0	0	22	0	2005
38626	United Airlines	USA	19815	56.9	133.3	15344	674.4	7.7	2005
38626	United Parcel Service	Hong Kong	0	0	0	0	13.1	0	2005
38626	United Parcel Service	USA	0	468.1	0	0	0	0	2005
38626	Valuair	Singapore	0	0	0	0	0	0	2005
38626	Vietnam Airlines	Vietnam	7709	274.5	0	6023	20	0	2005
38626	Virgin Atlantic Airways	Hong Kong	3534	512	0	3061	108.4	0	2005
38626	Virgin Atlantic Airways	UK	1763	80.9	0	1601	53.4	0	2005
38626	Virgin Australia	Fiji	4663	11.2	0	3876	20.3	0	2005
38626	Virgin Australia	New Zealand	14880	15	0	15786	5.5	0	2005
38626	Virgin Australia	Tonga	19	0	0	90	0.1	0	2005
38626	Virgin Australia	Vanuatu	1163	0	0	977	0.5	0	2005
38626	Virgin Samoa	Tonga	0	0	0	0	0	0	2005
38626	Virgin Samoa	Western Samoa	0	0	0	0	0	0	2005
38657	Aerolineas Argentinas	Argentina	1427	7	0	2142	18.2	0	2005
38657	Aerolineas Argentinas	New Zealand	904	28.2	0	820	51.8	0	2005
38657	Air Caledonie	New Caledonia	3241	2.4	0.5	3515	47.8	1.2	2005
38657	Air Canada	Canada	2738	32.3	8.8	2909	2.3	0	2005
38657	Air Canada	USA	1467	180.7	34	1052	205.7	0.1	2005
38657	Air China	China	5915	107.8	2.5	6555	59.7	0.9	2005
38657	Air Mauritius	Mauritius	1730	12.2	0.2	1852	45.9	0	2005
38657	Air Nauru	Nauru	345	0.6	0	402	15.6	1.2	2005
38657	Air Nauru	Solomon Islands	145	0	0	108	0	0	2005
38657	Air New Zealand	China	0	0	0	0	31	0	2005
38657	Air New Zealand	Cook Islands	49	0	0	42	0	0	2005
38657	Air New Zealand	Germany	0	8.8	0	0	10.4	0	2005
38657	Air New Zealand	New Zealand	73568	1638.7	42	76803	1523.1	10.5	2005
38657	Air New Zealand	USA	0	420.1	0	0	0	0	2005
38657	Air Niugini	Papua New Guinea	4844	115.3	2.9	5236	303.4	23.7	2005
38657	Air Pacific	Fiji	15849	406.5	1.3	15857	340	17.2	2005
38657	Air Paradise International	Indonesia	0	0	0	0	0	0	2005
38657	Air Tahiti Nui	Tahiti	898	52.2	0	1357	40.2	0	2005
38657	Air Vanuatu	Vanuatu	2274	4	3.3	2449	14.6	0.8	2005
38657	Airlines PNG	Papua New Guinea	130	0.8	0	123	2.6	0	2005
38657	Asian Express Airlines	New Zealand	0	356.4	0	0	389	0	2005
38657	Asiana Airlines	Korea	7893	275.6	8.4	7575	129.6	0	2005
38657	Australian Airlines	Hong Kong	3066	58.3	0	2777	142.1	0	2005
38657	Australian Airlines	Indonesia	2239	9.7	0	2328	4.2	0	2005
38657	Australian Airlines	Japan	15782	124.4	5.7	15613	192.4	0	2005
38657	Australian Airlines	Singapore	3495	66.3	0	4149	96.4	3	2005
38657	Austrian Airlines	Austria	7745	0	0	6864	0	0	2005
38657	Austrian Airlines	Malaysia	1524	0	0	1651	0	0	2005
38657	Austrian Airlines	Singapore	488	0	0	563	0	0	2005
38657	British Airways	Singapore	7559	176.3	0	7170	336.7	0	2005
38657	British Airways	Thailand	5721	95.8	0	5447	71	0	2005
38657	British Airways	UK	11918	602	35.2	10325	107.1	1.7	2005
38657	Cargolux Airlines Intl	Luxembourg	0	370.9	0	0	0	0	2005
38657	Cargolux Airlines Intl	Malaysia	0	0	0	0	0	0	2005
38657	Cargolux Airlines Intl	New Zealand	0	0	0	0	420.8	0	2005
38657	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2005
38657	Cathay Pacific Airways	Hong Kong	37411	3572.3	131.5	38931	2476.9	10	2005
38657	China Airlines	Taiwan	3565	266.2	5.6	4359	87	0	2005
38657	China Eastern Airlines	China	6588	349.3	16.7	7703	45.4	0.7	2005
38657	China Southern Airlines	China	4571	306.4	5.8	5116	13	0	2005
38657	Continental Micronesia	Guam	828	0.1	0	928	6.1	0	2005
38657	Emirates	New Zealand	14667	1237.4	0	16785	909.2	0	2005
38657	Emirates	Singapore	3682	177.9	18.6	2992	402.6	0	2005
38657	Emirates	Thailand	1942	87.3	0	1689	0	0	2005
38657	Emirates	United Arab Emirates	32214	1392.9	26	28587	1475.5	0.3	2005
38657	Eva Air	Taiwan	3535	277.7	3.4	4204	91.7	0	2005
38657	Federal Express Corporation	Philippines	0	0	0	0	290.5	0	2005
38657	Federal Express Corporation	USA	0	1183.1	3.5	0	0	0	2005
38657	Freedom Air International	New Zealand	14027	0	0	15208	0	0	2005
38657	Garuda Indonesia	Indonesia	7391	271.5	2.7	9251	189.4	0	2005
38657	Garuda Indonesia	New Zealand	704	80	0	731	37.1	0	2005
38657	Gulf Air	Bahrain	3654	173.4	9	3177	164.5	13.2	2005
38657	Gulf Air	Singapore	699	138.5	0	847	98	0	2005
38657	Hawaiian Airlines	USA	3124	12.1	4	3544	63.7	0	2005
38657	Japan Airlines	Japan	30628	653.6	111	31214	753.6	3.1	2005
38657	Korean Air	Korea	9838	789.3	18.9	9740	348.2	2.2	2005
38657	Lan Chile	Chile	2243	170.8	0.1	2804	65.5	4.1	2005
38657	Lan Chile	New Zealand	1321	31.3	3.8	1767	18.7	0	2005
38657	Malaysia Airlines	Malaysia	44401	2410.8	5.3	48426	682.4	0	2005
38657	Martinair Holland	Hong Kong	0	0	0	0	35.5	0	2005
38657	Martinair Holland	Netherlands	0	753.7	0	0	146.9	0	2005
38657	Martinair Holland	Thailand	0	0	0	0	33.3	0	2005
38657	Martinair Holland	United Arab Emirates	0	0	0	0	3.4	0	2005
38657	Merpati Nusantara Airlines	Indonesia	93	0	0	132	0	0	2005
38657	Philippine Airlines	Philippines	2784	124.7	2.8	3074	30.7	0	2005
38657	Qantas Airways	China	3791	591.8	0	3317	60.9	1.7	2005
38657	Qantas Airways	Germany	3043	434	2.6	3314	14.6	48.5	2005
38657	Qantas Airways	Hong Kong	25690	1854.1	25.7	24139	453.8	66.7	2005
38657	Qantas Airways	India	3373	69.7	0	3582	27.5	7.1	2005
38657	Qantas Airways	Indonesia	3543	49.7	2.2	4864	61	3.5	2005
38657	Qantas Airways	Japan	27310	719.6	81.7	26507	891.2	134.9	2005
38657	Qantas Airways	Malaysia	0	0	0	0	223.4	0	2005
38657	Qantas Airways	Netherlands	0	0	0	0	0	0	2005
38657	Qantas Airways	New Caledonia	1914	0.1	0.2	2079	13.7	2.1	2005
38657	Qantas Airways	New Zealand	62447	2403.5	106.3	68976	2443.3	202.6	2005
38657	Qantas Airways	Philippines	2877	42.8	3	3264	29.7	3.2	2005
38657	Qantas Airways	Singapore	38011	1380	83.8	36525	1332.1	190.5	2005
38657	Qantas Airways	South Africa	4499	113.6	4	4263	40.6	12.8	2005
38657	Qantas Airways	Thailand	5029	196.4	3.7	4651	58.4	21.4	2005
38657	Qantas Airways	UK	17716	604.2	236	17963	189.3	251.7	2005
38657	Qantas Airways	USA	40574	2436.8	215.4	41805	830.5	238.3	2005
38657	Royal Brunei Airlines	Brunei	4592	106.3	0	4568	208.2	0	2005
38657	Royal Brunei Airlines	New Zealand	1650	10.3	0	1695	47.3	0	2005
38657	Singapore Airlines	New Zealand	0	0	0	0	304.8	0	2005
38657	Singapore Airlines	Singapore	88564	5398.4	115.5	102899	3737.1	1.7	2005
38657	Solomon Airlines	Solomon Islands	816	11	0	818	3	0	2005
38657	South African Airways	South Africa	4157	86.7	5.9	3552	231.3	2.3	2005
38657	Thai Airways International	New Zealand	1564	35.8	0	1696	119	0	2005
38657	Thai Airways International	Thailand	25905	1202.3	99.3	25420	685.6	0.7	2005
38657	Transair	Papua New Guinea	0	6	0	0	27.2	0	2005
38657	United Airlines	USA	18403	68.2	138.4	17525	646.2	9.5	2005
38657	United Parcel Service	Hong Kong	0	0	0	0	8.2	0	2005
38657	United Parcel Service	USA	0	438.4	0	0	0	0	2005
38657	Vietnam Airlines	Vietnam	5521	251.1	0	6997	39.2	0	2005
38657	Virgin Atlantic Airways	Hong Kong	3081	534.1	0	3750	131.8	0	2005
38657	Virgin Atlantic Airways	UK	1501	82.6	0	1838	43.8	0	2005
38657	Virgin Australia	Fiji	3829	1.1	0	3740	14.7	0	2005
38657	Virgin Australia	New Zealand	13170	25.7	0	13699	6.9	0	2005
38657	Virgin Australia	Tonga	319	0	0	602	1.2	0	2005
38657	Virgin Australia	Vanuatu	742	0	0	938	0.1	0	2005
38657	Virgin Samoa	Western Samoa	860	0.6	0	1138	1.5	0	2005
38687	Aerolineas Argentinas	Argentina	1729	13.3	0	2405	26.5	0	2005
38687	Aerolineas Argentinas	New Zealand	1391	7.7	0	880	23.6	0	2005
38687	Air Caledonie	New Caledonia	4082	2.9	0.7	3183	46.9	1.2	2005
38687	Air Canada	Canada	5994	2.1	9.2	6054	0	0	2005
38687	Air Canada	USA	1219	216.5	53	1702	267.6	0.2	2005
38687	Air China	China	6188	93.4	6.3	8293	65	0.9	2005
38687	Air Mauritius	Mauritius	2206	29.3	0.5	2769	61.1	0	2005
38687	Air Nauru	Nauru	256	1.1	0.1	340	15.9	0.9	2005
38687	Air Nauru	Solomon Islands	165	0	0	97	0	0	2005
38687	Air New Zealand	China	0	0	0	0	19.1	0	2005
38687	Air New Zealand	Cook Islands	72	0	0	177	0	0	2005
38687	Air New Zealand	Germany	0	3.3	0	0	15	0	2005
38687	Air New Zealand	New Zealand	81267	1986.6	68.3	87782	1564.4	14.1	2005
38687	Air New Zealand	USA	0	386.6	0	0	0	0	2005
38687	Air Niugini	Papua New Guinea	6290	149.9	2.7	5017	286.5	27.2	2005
38687	Air Pacific	Fiji	16243	379.2	2.5	19106	399	21.5	2005
38687	Air Tahiti Nui	Tahiti	2040	61.9	0	2346	83.6	0	2005
38687	Air Vanuatu	Vanuatu	2656	12.5	3.7	2755	51.9	2.3	2005
38687	Airlines PNG	Papua New Guinea	440	0.9	0	289	2.9	0	2005
38687	Asian Express Airlines	New Zealand	0	247.9	0	0	295.6	0	2005
38687	Asiana Airlines	Korea	7107	222.6	14.5	8737	171.2	0	2005
38687	Australian Airlines	Hong Kong	3027	60.3	0	3115	188	0	2005
38687	Australian Airlines	Indonesia	2322	6.5	0	2479	8.4	0.1	2005
38687	Australian Airlines	Japan	15520	105.9	8	14671	191.9	0	2005
38687	Australian Airlines	Singapore	4111	73.6	0	3913	102.4	6.2	2005
38687	Australian Airlines	Thailand	641	21.1	0	1425	2.6	0	2005
38687	Austrian Airlines	Austria	10287	0	5.4	9058	0	0	2005
38687	Austrian Airlines	Malaysia	1255	0	0	1520	0	0	2005
38687	Austrian Airlines	Singapore	811	0	0	1436	0	0	2005
38687	British Airways	Singapore	7502	184.2	1	9664	445.6	0	2005
38687	British Airways	Thailand	4890	79.7	0	5667	79.8	0	2005
38687	British Airways	UK	14604	457.3	83.3	12772	108.5	5	2005
38687	Cargolux Airlines Intl	Luxembourg	0	420.7	0	0	0	0	2005
38687	Cargolux Airlines Intl	Malaysia	0	0	0	0	0	0	2005
38687	Cargolux Airlines Intl	New Zealand	0	0	0	0	393.1	0	2005
38687	Cargolux Airlines Intl	Singapore	0	0	0	0	0	0	2005
38687	Cathay Pacific Airways	Hong Kong	47777	3011.2	55.3	50847	2657.5	57.6	2005
38687	China Airlines	Taiwan	4635	232.3	6.2	6634	68.3	0	2005
38687	China Eastern Airlines	China	6806	309.7	19.2	10370	51.5	0.8	2005
38687	China Southern Airlines	China	3901	335.6	8.8	6468	19.5	0	2005
38687	Continental Micronesia	Guam	1061	0.3	0	1221	4.9	0	2005
38687	Emirates	New Zealand	18830	1411	0	22373	846.1	0	2005
38687	Emirates	Singapore	2515	167.6	20.8	2869	421.6	0.5	2005
38687	Emirates	Thailand	1887	71.4	0	1409	4.2	0	2005
